
422 rows returned

id     | filename                                                                                                                                | filepath                                                                                                                                                                          | sourceintegratedlufs | sourceloudnessrangelu | sourcetruepeakdbtp | transcodedbymediavortex | pass_count | category       
682909 | Gravity Falls - S02E04 - Sock Opera Bluray-480p-mv-mv.mp4                                                                               | T:\Gravity Falls\Season 2\Gravity Falls - S02E04 - Sock Opera Bluray-480p-mv-mv.mp4                                                                                               | -19.1                | 10.2                  | 0.1                | True                    | 2          | clipping       
682587 | Pokémon - S18E92 - Turning the Other Mask! SDTV-mv-mv.mp4                                                                               | T:\Pokémon\Season 18\Pokémon - S18E92 - Turning the Other Mask! SDTV-mv-mv.mp4                                                                                                    | -18.1                | 3.5                   | 0.1                | True                    | 2          | clipping       
682778 | Pokémon - S18E58 - Fighting Back The Tears! Bluray-480p-mv-mv.mp4                                                                       | T:\Pokémon\Season 18\Pokémon - S18E58 - Fighting Back The Tears! Bluray-480p-mv-mv.mp4                                                                                            | -17.8                | 12.9                  | 0.1                | True                    | 2          | clipping       
21788  | One Piece - S04E06 - The Legend Has Started! Head for the Grand Line! HDTV-1080p-mv.mp4                                                 | T:\One Piece\Season 4\One Piece - S04E06 - The Legend Has Started! Head for the Grand Line! HDTV-1080p-mv.mp4                                                                     | -17.7                | 9.4                   | 0.1                | True                    | 1          | clipping       
683490 | My Life as a Teenage Robot - S01E02 - Pest Control DVD-mv.mp4                                                                           | T:\My Life as a Teenage Robot\Season 1\My Life as a Teenage Robot - S01E02 - Pest Control DVD-mv.mp4                                                                              | -17.3                | 9.1                   | 0.1                | None                    | 1          | clipping       
682441 | Supernatural - S11E09 - O Brother Where Art Thou HDTV-720p-mv-mv.mp4                                                                    | T:\Supernatural\Season 11\Supernatural - S11E09 - O Brother Where Art Thou HDTV-720p-mv-mv.mp4                                                                                    | -17.1                | 7.4                   | 0.1                | True                    | 2          | clipping       
682771 | Pokémon - S18E82 - All They Want to Do is Dance Dance! Bluray-480p-mv.mp4                                                               | T:\Pokémon\Season 18\Pokémon - S18E82 - All They Want to Do is Dance Dance! Bluray-480p-mv.mp4                                                                                    | -16.3                | 6.2                   | 0.1                | None                    | 1          | clipping       
682442 | Supernatural - S11E11 - Into the Mystic HDTV-720p-mv.mp4                                                                                | T:\Supernatural\Season 11\Supernatural - S11E11 - Into the Mystic HDTV-720p-mv.mp4                                                                                                | -16.2                | 10.1                  | 0.1                | None                    | 1          | clipping       
682774 | Pokémon - S18E81 - A Young Royal Flame Ignites! Bluray-480p-mv.mp4                                                                      | T:\Pokémon\Season 18\Pokémon - S18E81 - A Young Royal Flame Ignites! Bluray-480p-mv.mp4                                                                                           | -15.8                | 6.6                   | 0.1                | None                    | 1          | clipping       
683077 | Phineas and Ferb - S04E08 - Primal Perry WEBDL-720p-mv.mp4                                                                              | T:\Phineas and Ferb\Season 4\Phineas and Ferb - S04E08 - Primal Perry WEBDL-720p-mv.mp4                                                                                           | -15.7                | 6.8                   | 0.1                | None                    | 1          | clipping       
683769 | Re - ZERO, Starting Life in Another World - S01E25 - That's All This Story Is About SDTV-mv.mp4                                         | T:\Re - ZERO, Starting Life in Another World\Season 1\Re - ZERO, Starting Life in Another World - S01E25 - That's All This Story Is About SDTV-mv.mp4                             | -15.0                | 15.9                  | 0.1                | None                    | 1          | clipping       
682969 | Pawn Stars - S2012E03 - Learning the Ropes SDTV-mv-mv.mp4                                                                               | T:\Pawn Stars\Season 2012\Pawn Stars - S2012E03 - Learning the Ropes SDTV-mv-mv.mp4                                                                                               | -13.3                | 3.2                   | 0.1                | True                    | 2          | clipping       
683979 | Pokémon - S05E61 - Can't Beat the Heat! DVD-mv.mp4                                                                                      | T:\Pokémon\Season 5\Pokémon - S05E61 - Can't Beat the Heat! DVD-mv.mp4                                                                                                            | -12.3                | 6.6                   | 0.1                | None                    | 1          | clipping       
683085 | Phineas and Ferb - S01E17 - Get That Bigfoot Outta My Face! WEBDL-720p-mv.mp4                                                           | T:\Phineas and Ferb\Season 1\Phineas and Ferb - S01E17 - Get That Bigfoot Outta My Face! WEBDL-720p-mv.mp4                                                                        | -11.9                | 6.5                   | 0.1                | None                    | 1          | clipping       
683087 | Phineas and Ferb - S02E64 - Rollercoaster - The Musical! WEBDL-720p-mv.mp4                                                              | T:\Phineas and Ferb\Season 2\Phineas and Ferb - S02E64 - Rollercoaster - The Musical! WEBDL-720p-mv.mp4                                                                           | -10.8                | 6.7                   | 0.1                | None                    | 1          | clipping       
683282 | The Legend of Korra - S04E07 - Reunion Bluray-480p-mv.mp4                                                                               | T:\The Legend of Korra\Season 4\The Legend of Korra - S04E07 - Reunion Bluray-480p-mv.mp4                                                                                         | -17.8                | 12.5                  | 0.0                | None                    | 1          | very_loud      
683930 | Pokémon - S18E59 - Tasting the Bitter with the Sweet! Bluray-480p-mv.mp4                                                                | T:\Pokémon\Season 18\Pokémon - S18E59 - Tasting the Bitter with the Sweet! Bluray-480p-mv.mp4                                                                                     | -17.8                | 10.2                  | 0.0                | None                    | 1          | very_loud      
683685 | The Amazing World of Gumball - S06E08 - The Cage SDTV-mv.mp4                                                                            | T:\The Amazing World of Gumball\Season 6\The Amazing World of Gumball - S06E08 - The Cage SDTV-mv.mp4                                                                             | -17.7                | 5.6                   | 0.0                | None                    | 1          | very_loud      
683281 | The Incredible Hulk - S04E11 - East Winds Bluray-480p-mv.mp4                                                                            | T:\The Incredible Hulk\Season 4\The Incredible Hulk - S04E11 - East Winds Bluray-480p-mv.mp4                                                                                      | -17.5                | 15.0                  | 0.0                | None                    | 1          | very_loud      
683065 | My Hero Academia - S03E01 - Game Start HDTV-720p-mv-mv.mp4                                                                              | T:\My Hero Academia\Season 3\My Hero Academia - S03E01 - Game Start HDTV-720p-mv-mv.mp4                                                                                           | -17.4                | 9.7                   | 0.0                | True                    | 2          | very_loud      
16784  | Game Changer - S01E03 - Game of Prizes WEBDL-1080p-mv.mp4                                                                               | T:\Game Changer\Season 1\Game Changer - S01E03 - Game of Prizes WEBDL-1080p-mv.mp4                                                                                                | -17.3                | 9.8                   | 0.0                | True                    | 1          | very_loud      
682936 | Adventure Time - S02E04 - Blood Under the Skin Bluray-480p-mv-mv.mp4                                                                    | T:\Adventure Time\Season 2\Adventure Time - S02E04 - Blood Under the Skin Bluray-480p-mv-mv.mp4                                                                                   | -16.0                | 6.7                   | 0.0                | True                    | 2          | very_loud      
682586 | Pokémon - S18E22 - A Shivering Shovel Search! SDTV-mv.mp4                                                                               | T:\Pokémon\Season 18\Pokémon - S18E22 - A Shivering Shovel Search! SDTV-mv.mp4                                                                                                    | -15.9                | 3.2                   | 0.0                | None                    | 1          | very_loud      
682763 | Pokémon - S18E33 - Big Sky, Small Fry! SDTV-mv-mv.mp4                                                                                   | T:\Pokémon\Season 18\Pokémon - S18E33 - Big Sky, Small Fry! SDTV-mv-mv.mp4                                                                                                        | -15.5                | 4.3                   | 0.0                | True                    | 2          | very_loud      
682452 | Phineas and Ferb - S02E33 - Picture This WEBDL-720p-mv-mv.mp4                                                                           | T:\Phineas and Ferb\Season 2\Phineas and Ferb - S02E33 - Picture This WEBDL-720p-mv-mv.mp4                                                                                        | -14.8                | 7.3                   | 0.0                | True                    | 2          | very_loud      
682692 | Pawn Stars - S2011E62 - Apocalypse Wow SDTV-mv.mp4                                                                                      | T:\Pawn Stars\Season 2011\Pawn Stars - S2011E62 - Apocalypse Wow SDTV-mv.mp4                                                                                                      | -12.9                | 2.5                   | 0.0                | None                    | 1          | very_loud      
683080 | Phineas and Ferb - S03E01 - The Great Indoors WEBDL-720p-mv-mv.mp4                                                                      | T:\Phineas and Ferb\Season 3\Phineas and Ferb - S03E01 - The Great Indoors WEBDL-720p-mv-mv.mp4                                                                                   | -11.7                | 5.7                   | 0.0                | True                    | 2          | very_loud      
682588 | Pokémon - S18E32 - Treasure Hunt, Akala Style! SDTV-mv.mp4                                                                              | T:\Pokémon\Season 18\Pokémon - S18E32 - Treasure Hunt, Akala Style! SDTV-mv.mp4                                                                                                   | -17.7                | 3.6                   | -0.1               | None                    | 1          | very_loud      
682766 | Pokémon - S18E60 - Getting a Jump on the Competition! Bluray-480p-mv-mv.mp4                                                             | T:\Pokémon\Season 18\Pokémon - S18E60 - Getting a Jump on the Competition! Bluray-480p-mv-mv.mp4                                                                                  | -17.5                | 7.5                   | -0.1               | True                    | 2          | very_loud      
682937 | Adventure Time - S02E13 - The Pods Bluray-480p-mv.mp4                                                                                   | T:\Adventure Time\Season 2\Adventure Time - S02E13 - The Pods Bluray-480p-mv.mp4                                                                                                  | -17.1                | 8.1                   | -0.1               | None                    | 1          | very_loud      
683091 | Regular Show - S01E06 - Meat Your Maker Bluray-480p-mv-mv.mp4                                                                           | T:\Regular Show\Season 1\Regular Show - S01E06 - Meat Your Maker Bluray-480p-mv-mv.mp4                                                                                            | -16.9                | 9.3                   | -0.1               | True                    | 2          | very_loud      
683981 | Pokémon - S05E12 - A Parent Trapped! DVD-mv.mp4                                                                                         | T:\Pokémon\Season 5\Pokémon - S05E12 - A Parent Trapped! DVD-mv.mp4                                                                                                               | -16.5                | 7.9                   | -0.1               | None                    | 1          | very_loud      
683984 | Pokémon - S05E56 - Pop Goes the Sneasel DVD-mv.mp4                                                                                      | T:\Pokémon\Season 5\Pokémon - S05E56 - Pop Goes the Sneasel DVD-mv.mp4                                                                                                            | -15.5                | 8.6                   | -0.1               | None                    | 1          | very_loud      
683985 | Pokémon - S05E55 - Mother of All Battles DVD-mv.mp4                                                                                     | T:\Pokémon\Season 5\Pokémon - S05E55 - Mother of All Battles DVD-mv.mp4                                                                                                           | -15.3                | 7.1                   | -0.1               | None                    | 1          | very_loud      
683083 | Phineas and Ferb - S03E24 - Escape from Phineas Tower WEBDL-720p-mv.mp4                                                                 | T:\Phineas and Ferb\Season 3\Phineas and Ferb - S03E24 - Escape from Phineas Tower WEBDL-720p-mv.mp4                                                                              | -12.5                | 5.7                   | -0.1               | None                    | 1          | very_loud      
683932 | Pokémon - S18E66 - Smashing with Sketch! Bluray-480p-mv.mp4                                                                             | T:\Pokémon\Season 18\Pokémon - S18E66 - Smashing with Sketch! Bluray-480p-mv.mp4                                                                                                  | -17.9                | 7.8                   | -0.2               | None                    | 1          | very_loud      
22707  | One Piece - S09E40 - Maxim Rises! The Start of Deathpiea!! HDTV-1080p-mv.mp4                                                            | T:\One Piece\Season 9\One Piece - S09E40 - Maxim Rises! The Start of Deathpiea!! HDTV-1080p-mv.mp4                                                                                | -16.8                | 9.6                   | -0.2               | True                    | 1          | very_loud      
682492 | Phineas and Ferb - S02E42 - Undercover Carl WEBDL-720p-mv-mv.mp4                                                                        | T:\Phineas and Ferb\Season 2\Phineas and Ferb - S02E42 - Undercover Carl WEBDL-720p-mv-mv.mp4                                                                                     | -14.1                | 5.3                   | -0.2               | True                    | 2          | very_loud      
22705  | One Piece - S09E41 - Luffy's Fall! God's Judgement and Nami's Desire!! HDTV-1080p-mv.mp4                                                | T:\One Piece\Season 9\One Piece - S09E41 - Luffy's Fall! God's Judgement and Nami's Desire!! HDTV-1080p-mv.mp4                                                                    | -17.0                | 9.2                   | -0.4               | True                    | 1          | very_loud      
683403 | Hunter x Hunter (2011) - S02E54 - Monster x And x Monster Bluray-480p-mv.mp4                                                            | T:\Hunter x Hunter (2011)\Season 2\Hunter x Hunter (2011) - S02E54 - Monster x And x Monster Bluray-480p-mv.mp4                                                                   | -16.3                | 12.7                  | -0.4               | None                    | 1          | very_loud      
3815   | Love, Death & Robots - S03E08 - In Vaulted Halls Entombed WEBDL-1080p-mv.mp4                                                            | T:\Love, Death & Robots\Season 3\Love, Death & Robots - S03E08 - In Vaulted Halls Entombed WEBDL-1080p-mv.mp4                                                                     | -17.8                | 20.4                  | -0.8               | True                    | 1          | very_loud      
39980  | My Hero Academia - S04E25 - His Start Bluray-1080p-mv.mp4                                                                               | T:\My Hero Academia\Season 4\My Hero Academia - S04E25 - His Start Bluray-1080p-mv.mp4                                                                                            | -15.7                | 18.6                  | -1.4               | True                    | 1          | very_loud      
39802  | Malcolm in the Middle - S06E12 - Living Will WEBDL-1080p-mv.mp4                                                                         | T:\Malcolm in the Middle\Season 6\Malcolm in the Middle - S06E12 - Living Will WEBDL-1080p-mv.mp4                                                                                 | -17.4                | 11.9                  | -1.6               | True                    | 1          | very_loud      
683075 | Game Changer - S07E11 - Samalamadingdong HDTV-720p-mv-mv.mp4                                                                            | T:\Game Changer\Season 7\Game Changer - S07E11 - Samalamadingdong HDTV-720p-mv-mv.mp4                                                                                             | -15.7                | 8.8                   | -1.9               | True                    | 2          | very_loud      
25219  | Restaurant to Another World - S01E04 - Omelette Rice + Tofu Steak Bluray-1080p-mv.mp4                                                   | T:\Restaurant to Another World\Season 1\Restaurant to Another World - S01E04 - Omelette Rice + Tofu Steak Bluray-1080p-mv.mp4                                                     | -27.6                | 10.8                  | -2.4               | True                    | 1          | very_quiet     
683447 | Love on the Spectrum (US) - S04E05 - Episode 5 HDTV-720p-mv.mp4                                                                         | T:\Love on the Spectrum (US)\Season 4\Love on the Spectrum (US) - S04E05 - Episode 5 HDTV-720p-mv.mp4                                                                             | -27.5                | 6.0                   | -3.1               | True                    | 1          | very_quiet     
16792  | Game Changer - S04E11 - Cut For Time WEBDL-1080p-mv.mp4                                                                                 | T:\Game Changer\Season 4\Game Changer - S04E11 - Cut For Time WEBDL-1080p-mv.mp4                                                                                                  | -17.2                | 10.2                  | -3.4               | True                    | 1          | very_loud      
683370 | How I Met Your Mother - S04E12 - Benefits WEBDL-720p-mv.mp4                                                                             | T:\How I Met Your Mother\Season 4\How I Met Your Mother - S04E12 - Benefits WEBDL-720p-mv.mp4                                                                                     | -27.2                | 8.5                   | -3.7               | None                    | 1          | very_quiet     
683445 | Love on the Spectrum (US) - S04E03 - Episode 3 HDTV-720p-mv.mp4                                                                         | T:\Love on the Spectrum (US)\Season 4\Love on the Spectrum (US) - S04E03 - Episode 3 HDTV-720p-mv.mp4                                                                             | -27.7                | 5.9                   | -3.9               | True                    | 1          | very_quiet     
683449 | Love on the Spectrum (US) - S04E04 - Episode 4 HDTV-720p-mv.mp4                                                                         | T:\Love on the Spectrum (US)\Season 4\Love on the Spectrum (US) - S04E04 - Episode 4 HDTV-720p-mv.mp4                                                                             | -28.6                | 6.4                   | -4.0               | True                    | 1          | very_quiet     
683446 | Love on the Spectrum (US) - S04E02 - Episode 2 HDTV-720p-mv.mp4                                                                         | T:\Love on the Spectrum (US)\Season 4\Love on the Spectrum (US) - S04E02 - Episode 2 HDTV-720p-mv.mp4                                                                             | -28.6                | 6.2                   | -4.1               | True                    | 1          | very_quiet     
683808 | You - S02E07 - Ex-istential Crisis WEBRip-720p-mv.mp4                                                                                   | T:\You\Season 2\You - S02E07 - Ex-istential Crisis WEBRip-720p-mv.mp4                                                                                                             | -28.4                | 14.1                  | -4.2               | None                    | 1          | very_quiet     
683321 | The Umbrella Academy - S02E06 - A Light Supper WEBRip-720p-mv.mp4                                                                       | T:\The Umbrella Academy\Season 2\The Umbrella Academy - S02E06 - A Light Supper WEBRip-720p-mv.mp4                                                                                | -27.5                | 12.2                  | -4.3               | None                    | 1          | very_quiet     
9993   | Schitt's Creek - S01E11 - Little Sister WEBRip-1080p-mv.mp4                                                                             | T:\Schitt's Creek\Season 1\Schitt's Creek - S01E11 - Little Sister WEBRip-1080p-mv.mp4                                                                                            | -29.3                | 11.0                  | -4.5               | True                    | 1          | very_quiet     
9984   | Schitt's Creek - S01E13 - Town for Sale WEBRip-1080p-mv.mp4                                                                             | T:\Schitt's Creek\Season 1\Schitt's Creek - S01E13 - Town for Sale WEBRip-1080p-mv.mp4                                                                                            | -29.0                | 10.7                  | -4.9               | True                    | 1          | very_quiet     
617866 | Weeds - S06E02 - Felling and Swamping HDTV-720p-mv.mp4                                                                                  | T:\Weeds\Season 6\Weeds - S06E02 - Felling and Swamping HDTV-720p-mv.mp4                                                                                                          | -27.8                | 9.7                   | -5.0               | True                    | 1          | very_quiet     
9989   | Schitt's Creek - S01E07 - Turkey Shoot WEBRip-1080p-mv.mp4                                                                              | T:\Schitt's Creek\Season 1\Schitt's Creek - S01E07 - Turkey Shoot WEBRip-1080p-mv.mp4                                                                                             | -29.0                | 9.0                   | -5.1               | True                    | 1          | very_quiet     
682605 | Longmire - S05E05 - Pure Peckinpah WEBRip-720p-mv-mv.mp4                                                                                | T:\Longmire\Season 5\Longmire - S05E05 - Pure Peckinpah WEBRip-720p-mv-mv.mp4                                                                                                     | -27.9                | 10.4                  | -5.2               | True                    | 2          | very_quiet     
62816  | Pair of Kings - S01E07 - The Brady Hunch WEBDL-720p-mv.mp4                                                                              | T:\Pair of Kings\Season 1\Pair of Kings - S01E07 - The Brady Hunch WEBDL-720p-mv.mp4                                                                                              | -27.2                | 6.1                   | -5.2               | True                    | 1          | very_quiet     
682224 | You - S01E07 - Everythingship HDTV-720p-mv.mp4                                                                                          | T:\You\Season 1\You - S01E07 - Everythingship HDTV-720p-mv.mp4                                                                                                                    | -27.1                | 14.3                  | -5.3               | None                    | 1          | very_quiet     
4496   | My Name Is Earl - S03E02 - My Name Is Inmate 28301-016 (2) WEBRip-1080p-mv.mp4                                                          | T:\My Name Is Earl\Season 3\My Name Is Earl - S03E02 - My Name Is Inmate 28301-016 (2) WEBRip-1080p-mv.mp4                                                                        | -27.1                | 6.0                   | -5.5               | True                    | 1          | very_quiet     
683419 | We Were the Lucky Ones - S01E06 - Warsaw WEBDL-720p-mv.mp4                                                                              | T:\We Were the Lucky Ones\Season 1\We Were the Lucky Ones - S01E06 - Warsaw WEBDL-720p-mv.mp4                                                                                     | -30.8                | 19.1                  | -5.6               | None                    | 1          | inaudibly_quiet
682458 | Game Changer - S04E05 - The Official Cast Recording WEBDL-720p-mv-mv.mp4                                                                | T:\Game Changer\Season 4\Game Changer - S04E05 - The Official Cast Recording WEBDL-720p-mv-mv.mp4                                                                                 | -15.9                | 8.1                   | -5.7               | True                    | 2          | very_loud      
683157 | Devilman Crybaby - S01E03 - Believe Me! HDTV-720p-mv.mp4                                                                                | T:\Devilman Crybaby\Season 1\Devilman Crybaby - S01E03 - Believe Me! HDTV-720p-mv.mp4                                                                                             | -27.5                | 7.6                   | -5.9               | None                    | 1          | very_quiet     
682488 | Blue Eye Samurai - S01E08 - The Great Fire of 1657 WEBRip-720p-mv-mv.mp4                                                                | T:\Blue Eye Samurai\Season 1\Blue Eye Samurai - S01E08 - The Great Fire of 1657 WEBRip-720p-mv-mv.mp4                                                                             | -29.8                | 16.1                  | -6.0               | True                    | 2          | very_quiet     
683460 | Love on the Spectrum (US) - S02E03 - Episode 3 HDTV-1080p-mv.mp4                                                                        | T:\Love on the Spectrum (US)\Season 2\Love on the Spectrum (US) - S02E03 - Episode 3 HDTV-1080p-mv.mp4                                                                            | -27.5                | 5.9                   | -6.1               | True                    | 1          | very_quiet     
683459 | Love on the Spectrum (US) - S02E02 - Episode 2 HDTV-1080p-mv.mp4                                                                        | T:\Love on the Spectrum (US)\Season 2\Love on the Spectrum (US) - S02E02 - Episode 2 HDTV-1080p-mv.mp4                                                                            | -27.4                | 5.3                   | -6.1               | True                    | 1          | very_quiet     
683999 | Longmire - S05E10 - The Stuff Dreams Are Made Of WEBRip-720p-mv.mp4                                                                     | T:\Longmire\Season 5\Longmire - S05E10 - The Stuff Dreams Are Made Of WEBRip-720p-mv.mp4                                                                                          | -27.8                | 12.1                  | -6.2               | None                    | 1          | very_quiet     
682069 | Law & Order - Special Victims Unit - S25E08 - Third Man Syndrome WEBRip-720p-mv.mp4                                                     | T:\Law & Order - Special Victims Unit\Season 25\Law & Order - Special Victims Unit - S25E08 - Third Man Syndrome WEBRip-720p-mv.mp4                                               | -28.0                | 12.5                  | -6.3               | None                    | 1          | very_quiet     
682724 | iZombie - S03E13 - Looking for Mr. Goodbrain (2) WEBDL-720p-mv-mv.mp4                                                                   | T:\iZombie\Season 3\iZombie - S03E13 - Looking for Mr. Goodbrain (2) WEBDL-720p-mv-mv.mp4                                                                                         | -27.5                | 10.2                  | -6.3               | True                    | 2          | very_quiet     
683159 | Doctor Who (2005) - S07E01 - Asylum of the Daleks Bluray-720p-mv-mv.mp4                                                                 | T:\Doctor Who (2005)\Season 7\Doctor Who (2005) - S07E01 - Asylum of the Daleks Bluray-720p-mv-mv.mp4                                                                             | -30.8                | 16.5                  | -6.4               | True                    | 2          | inaudibly_quiet
683755 | Law & Order - Special Victims Unit - S08E08 - Cage WEBRip-720p-mv.mp4                                                                   | T:\Law & Order - Special Victims Unit\Season 8\Law & Order - Special Victims Unit - S08E08 - Cage WEBRip-720p-mv.mp4                                                              | -27.5                | 12.8                  | -6.4               | None                    | 1          | very_quiet     
683721 | Star Trek - The Next Generation - S07E09 - Force of Nature WEBRip-720p-mv.mp4                                                           | T:\Star Trek - The Next Generation\Season 7\Star Trek - The Next Generation - S07E09 - Force of Nature WEBRip-720p-mv.mp4                                                         | -27.5                | 8.1                   | -6.4               | None                    | 1          | very_quiet     
683653 | The Summer I Turned Pretty - S03E05 - Last Dance WEBDL-720p-mv.mp4                                                                      | T:\The Summer I Turned Pretty\Season 3\The Summer I Turned Pretty - S03E05 - Last Dance WEBDL-720p-mv.mp4                                                                         | -28.5                | 14.1                  | -6.6               | None                    | 1          | very_quiet     
4534   | My Name Is Earl - S04E20 - Chaz Dalton's Space Academy Bluray-1080p-mv.mp4                                                              | T:\My Name Is Earl\Season 4\My Name Is Earl - S04E20 - Chaz Dalton's Space Academy Bluray-1080p-mv.mp4                                                                            | -27.1                | 7.2                   | -6.7               | True                    | 1          | very_quiet     
683724 | Star Trek - The Next Generation - S04E13 - Devil's Due WEBRip-720p-mv.mp4                                                               | T:\Star Trek - The Next Generation\Season 4\Star Trek - The Next Generation - S04E13 - Devil's Due WEBRip-720p-mv.mp4                                                             | -29.6                | 11.4                  | -6.9               | None                    | 1          | very_quiet     
683223 | Brooklyn Nine-Nine - S01E02 - The Tagger WEBDL-720p-mv.mp4                                                                              | T:\Brooklyn Nine-Nine\Season 1\Brooklyn Nine-Nine - S01E02 - The Tagger WEBDL-720p-mv.mp4                                                                                         | -27.7                | 6.8                   | -6.9               | None                    | 1          | very_quiet     
683021 | The White Lotus - S02E07 - Arrivederci WEBDL-720p-mv-mv.mp4                                                                             | T:\The White Lotus\Season 2\The White Lotus - S02E07 - Arrivederci WEBDL-720p-mv-mv.mp4                                                                                           | -32.6                | 19.8                  | -7.0               | True                    | 2          | inaudibly_quiet
683012 | Date A Live - S03E01 - The Seventh Spirit Bluray-480p-mv-mv.mp4                                                                         | T:\Date A Live\Season 3\Date A Live - S03E01 - The Seventh Spirit Bluray-480p-mv-mv.mp4                                                                                           | -28.3                | 14.4                  | -7.0               | True                    | 2          | very_quiet     
25223  | Restaurant to Another World - S01E08 - Hamburg Steak + Assorted Cookies Bluray-1080p-mv.mp4                                             | T:\Restaurant to Another World\Season 1\Restaurant to Another World - S01E08 - Hamburg Steak + Assorted Cookies Bluray-1080p-mv.mp4                                               | -27.9                | 12.2                  | -7.0               | True                    | 1          | very_quiet     
683235 | In the Dark (2019) - S03E01 - Hanging by a Thread WEBRip-720p-mv.mp4                                                                    | T:\In the Dark (2019)\Season 3\In the Dark (2019) - S03E01 - Hanging by a Thread WEBRip-720p-mv.mp4                                                                               | -30.3                | 10.2                  | -7.2               | None                    | 1          | inaudibly_quiet
683718 | Star Trek - The Next Generation - S06E19 - Lessons WEBRip-720p-mv.mp4                                                                   | T:\Star Trek - The Next Generation\Season 6\Star Trek - The Next Generation - S06E19 - Lessons WEBRip-720p-mv.mp4                                                                 | -28.6                | 12.2                  | -7.2               | None                    | 1          | very_quiet     
683720 | Star Trek - The Next Generation - S07E18 - Eye of the Beholder WEBRip-720p-mv.mp4                                                       | T:\Star Trek - The Next Generation\Season 7\Star Trek - The Next Generation - S07E18 - Eye of the Beholder WEBRip-720p-mv.mp4                                                     | -28.5                | 10.5                  | -7.3               | None                    | 1          | very_quiet     
683245 | Star Trek - Picard - S03E01 - Part One - The Next Generation WEBDL-720p-mv.mp4                                                          | T:\Star Trek - Picard\Season 3\Star Trek - Picard - S03E01 - Part One - The Next Generation WEBDL-720p-mv.mp4                                                                     | -29.7                | 18.9                  | -7.4               | None                    | 1          | very_quiet     
683890 | iZombie - S03E02 - Zombie Knows Best WEBDL-720p-mv.mp4                                                                                  | T:\iZombie\Season 3\iZombie - S03E02 - Zombie Knows Best WEBDL-720p-mv.mp4                                                                                                        | -28.2                | 8.2                   | -7.4               | None                    | 1          | very_quiet     
682521 | Bones - S07E06 - The Crack in the Code Bluray-720p-mv.mp4                                                                               | T:\Bones\Season 7\Bones - S07E06 - The Crack in the Code Bluray-720p-mv.mp4                                                                                                       | -32.8                | 10.4                  | -7.6               | None                    | 1          | inaudibly_quiet
682449 | Obi-Wan Kenobi - S01E01 - Part I WEBRip-720p-mv-mv.mp4                                                                                  | T:\Obi-Wan Kenobi\Season 1\Obi-Wan Kenobi - S01E01 - Part I WEBRip-720p-mv-mv.mp4                                                                                                 | -30.9                | 20.9                  | -7.6               | True                    | 2          | inaudibly_quiet
683717 | Star Trek - The Next Generation - S06E21 - Frame of Mind WEBRip-720p-mv.mp4                                                             | T:\Star Trek - The Next Generation\Season 6\Star Trek - The Next Generation - S06E21 - Frame of Mind WEBRip-720p-mv.mp4                                                           | -30.2                | 11.9                  | -7.7               | None                    | 1          | inaudibly_quiet
683476 | What We Do in the Shadows - S03E10 - The Portrait WEBRip-720p-mv.mp4                                                                    | T:\What We Do in the Shadows\Season 3\What We Do in the Shadows - S03E10 - The Portrait WEBRip-720p-mv.mp4                                                                        | -30.2                | 10.6                  | -7.7               | None                    | 1          | inaudibly_quiet
683122 | Dennis the Menace - S04E05 - Poor Mr. Wilson SDTV-mv-mv.mp4                                                                             | T:\Dennis the Menace\Season 4\Dennis the Menace - S04E05 - Poor Mr. Wilson SDTV-mv-mv.mp4                                                                                         | -27.2                | 9.4                   | -7.7               | True                    | 2          | very_quiet     
684007 | Overlord - S04E03 - Baharuth Empire HDTV-720p-mv.mp4                                                                                    | T:\Overlord\Season 4\Overlord - S04E03 - Baharuth Empire HDTV-720p-mv.mp4                                                                                                         | -29.3                | 9.2                   | -7.8               | None                    | 1          | very_quiet     
683799 | Law & Order - Special Victims Unit - S25E06 - Carousel WEBRip-720p-mv.mp4                                                               | T:\Law & Order - Special Victims Unit\Season 25\Law & Order - Special Victims Unit - S25E06 - Carousel WEBRip-720p-mv.mp4                                                         | -29.0                | 12.6                  | -7.8               | None                    | 1          | very_quiet     
683719 | Star Trek - The Next Generation - S05E04 - Silicon Avatar WEBRip-720p-mv.mp4                                                            | T:\Star Trek - The Next Generation\Season 5\Star Trek - The Next Generation - S05E04 - Silicon Avatar WEBRip-720p-mv.mp4                                                          | -28.9                | 12.8                  | -7.8               | None                    | 1          | very_quiet     
683725 | Star Trek - The Next Generation - S04E23 - The Host WEBRip-720p-mv.mp4                                                                  | T:\Star Trek - The Next Generation\Season 4\Star Trek - The Next Generation - S04E23 - The Host WEBRip-720p-mv.mp4                                                                | -30.6                | 12.1                  | -7.9               | None                    | 1          | inaudibly_quiet
613974 | TURN - Washington's Spies - S01E03 - Of Cabbages and Kings HDTV-720p-mv.mp4                                                             | T:\TURN - Washington's Spies\Season 1\TURN - Washington's Spies - S01E03 - Of Cabbages and Kings HDTV-720p-mv.mp4                                                                 | -28.9                | 8.2                   | -7.9               | True                    | 1          | very_quiet     
52367  | Carmen Sandiego - S02E06 - The Need for Speed Caper WEBDL-720p-mv.mp4                                                                   | T:\Carmen Sandiego\Season 2\Carmen Sandiego - S02E06 - The Need for Speed Caper WEBDL-720p-mv.mp4                                                                                 | -29.6                | 9.6                   | -8.0               | True                    | 1          | very_quiet     
